"UM_CODE";"UM_NAMEF";"UM_NAMES";"UM_TRANS";"UM_TYPE";"UM_TM";"UM_TE";"UM_KLADR";"global_id";
"003750";"Войсковая улица";"Войсковая ул.";"Vojskovaya ulicza";"001";"";"0813";"77000000002393800";"58485564";
"003760";"Старообрядческая улица";"Старообрядческая ул.";"Staroobryadcheskaya ulicza";"001";"";"0507;0510";"77000000000732600";"58485565";
"003770";"Вокзальный переулок";"Вокзальный пер.";"Vokzal`ny'j pereulok";"002";"";"0205";"77000000000099900";"58485566";
"003780";"Вокзальная площадь";"Вокзальная пл.";"Vokzal`naya ploshhad`";"004";"";"0711";"77000000000099800";"58485567";
"003781";"Вокзальная площадь";"Вокзальная пл.";"Vokzal`naya ploshhad`";"004";"";"0813";"77000000002364300";"58485568";
"003785";"Вокзальная улица";"Вокзальная ул.";"Vokzal`naya ulicza";"001";"";"0301";"77000000000322900";"58485569";
"003790";"улица Академика Волгина";"ул. Академика Волгина";"ulicza Akademika Volgina";"001";"";"0704;0707";"77000000000100000";"58485570";
"003800";"Волгоградский проспект";"Волгоградский просп.";"Volgogradskij prospekt";"010";"";"0107;0504;0506;0510;0511;0514;0515";"77000000000001300";"58485571";
"003810";"Волжский бульвар";"Волжский бульв.";"Volzhskij bul`var";"008";"";"0506;0513;0514";"77000000000005500";"58485572";
"003820";"Волков переулок";"Волков пер.";"Volkov pereulok";"002";"";"0106";"77000000000100100";"58485573";
"003830";"улица Космонавта Волкова";"ул. Космонавта Волкова";"ulicza Kosmonavta Volkova";"001";"";"0205;0210";"77000000000100200";"58485574";
"003835";"2-й Волконский переулок";"2-й Волконский пер.";"Vtoroj Volkonskij pereulok";"002";"";"0108";"77000000000053900";"58485575";
"003840";"1-й Волконский переулок";"1-й Волконский пер.";"Pervy'j Volkonskij pereulok";"002";"";"0108";"77000000000053800";"58485576";
"003850";"Воловья улица";"Воловья ул.";"Volov`ya ulicza";"001";"";"0107";"77000000000100300";"58485577";
"003860";"Вологодский проезд";"Вологодский пр.";"Vologodskij proezd";"003";"";"0306";"77000000000354300";"58485578";
"003870";"Гончарная улица";"Гончарная ул.";"Goncharnaya ulicza";"001";"";"0107";"77000000000701200";"58485579";
"003880";"Волоколамский проезд";"Волоколамский пр.";"Volokolamskij proezd";"003";"";"0903";"77000000000100800";"58485580";
"003890";"Большой Волоколамский проезд";"Б. Волоколамский пр.";"Bol`shoj Volokolamskij proezd";"003";"";"0907";"77000000000100700";"58485581";
"003900";"1-й Волоколамский проезд";"1-й Волоколамский пр.";"Pervy'j Volokolamskij proezd";"003";"";"0907";"77000000000100500";"58485582";
"003920";"3-й Волоколамский проезд";"3-й Волоколамский пр.";"Tretij Volokolamskij proezd";"003";"";"0907";"77000000000100600";"58485583";
"003930";"Волоколамское шоссе";"Волоколамское ш.";"Volokolamskoe shosse";"006";"";"0214;0902;0903;0907";"77000000000100900";"58485584";
"003940";"Волочаевская улица";"Волочаевская ул.";"Volochaevskaya ulicza";"001";"";"0107;0507";"77000000000026400";"58485585";
"003945";"Волоцкой переулок";"Волоцкой пер.";"Voloczkoj pereulok";"002";"";"0902";"77000000000433000";"58485586";
"003950";"Волховский переулок";"Волховский пер.";"Volxovskij pereulok";"002";"";"0102";"77000000000101000";"58485587";
"003970";"улица Волхонка";"ул. Волхонка";"ulicza Volxonka";"001";"";"0109";"77000000000101100";"58485588";
"003985";"Волынская улица";"Волынская ул.";"Voly'nskaya ulicza";"001";"";"0816";"77000000000101200";"58485589";
"003990";"Вольная улица";"Вольная ул.";"Vol`naya ulicza";"001";"";"0417";"77000000000101300";"58485590";
"004000";"Вольный переулок";"Вольный пер.";"Vol`ny'j pereulok";"002";"";"0417";"77000000000101500";"58485591";
"004010";"2-й Вольный переулок";"2-й Вольный пер.";"Vtoroj Vol`ny'j pereulok";"002";"";"0417";"77000000000101400";"58485592";
"004020";"1-я Вольская улица";"1-я Вольская ул.";"Pervaya Vol`skaya ulicza";"001";"";"0512";"77000000000000100";"58485593";
"004021";"2-я Вольская улица";"2-я Вольская ул.";"Vtoraya Vol`skaya ulicza";"001";"";"0512";"77000000000000200";"58485595";
"004025";"улица Маршала Воробьёва";"ул. Маршала Воробьёва";"ulicza Marshala Vorob`yova";"001";"";"0905";"77000000000758300";"58485596";
"004030";"Воробьёвская набережная";"Воробьёвская наб.";"Vorob`yovskaya naberezhnaya";"005";"";"0815";"77000000000354500";"58485597";
"004050";"Воробьёвское шоссе";"Воробьёвское ш.";"Vorob`yovskoe shosse";"006";"";"0815";"77000000000354800";"58485598";
"004060";"Поварская улица";"Поварская ул.";"Povarskaya ulicza";"001";"";"0101;0106";"77000000000701300";"58485599";
"004070";"площадь Воровского";"пл. Воровского";"ploshhad` Vorovskogo";"004";"";"0105";"77000000000354900";"58485600";
"004075";"Воронежская улица";"Воронежская ул.";"Voronezhskaya ulicza";"001";"";"0617";"77000000000047900";"58485601";
"004085";"улица Воронцовские Пруды";"ул. Воронцовские Пруды";"ulicza Voronczovskie Prudy'";"001";"";"0707";"77000000000101900";"58485602";
"004090";"Воронцовская улица";"Воронцовская ул.";"Voronczovskaya ulicza";"001";"";"0107";"77000000000101800";"58485603";
"004105";"Воронцовский переулок";"Воронцовский пер.";"Voronczovskij pereulok";"002";"";"0107";"77000000000102000";"58485604";
"004110";"Воротниковский переулок";"Воротниковский пер.";"Vorotnikovskij pereulok";"002";"";"0108";"77000000000102100";"58485605";
"004111";"Воротынская улица";"Воротынская ул.";"Voroty'nskaya ulicza";"001";"";"0901";"77000000000450800";"58485606";
"004114";"улица Ворошилова";"ул. Ворошилова";"ulicza Voroshilova";"001";"";"0813";"77000000033102200";"58485607";
"004120";"улица 800-летия Москвы";"ул. 800-летия Москвы";"ulicza Vos`misotletiya Moskvy'";"001";"";"0203;0206;0208";"77000000000070400";"58485608";
"004130";"Воскресенская улица";"Воскресенская ул.";"Voskresenskaya ulicza";"001";"";"0816";"77000000000102400";"58485609";
"004140";"Кудринская площадь";"Кудринская пл.";"Kudrinskaya ploshhad`";"004";"";"0106";"77000000000163800";"58485610";
"004150";"Восточная улица";"Восточная ул.";"Vostochnaya ulicza";"001";"";"0609";"77000000000102600";"58485611";
"004160";"3-й Восточный переулок";"3-й Восточный пер.";"Tretij Vostochny'j pereulok";"002";"";"0609";"77000000000355100";"58485612";
"004180";"улица Вострухина";"ул. Вострухина";"ulicza Vostruxina";"001";"";"0504;0513";"77000000000000300";"58485613";
"004190";"Востряковское шоссе";"Востряковское ш.";"Vostryakovskoe shosse";"006";"";"0817";"77000000000355200";"58485614";
"004197";"Востряковский проезд";"Востряковский пр.";"Vostryakovskij proezd";"003";"";"0607";"77000000000102700";"58485615";
"004198";"переулок 800-летия Москвы";"пер. 800-летия Москвы";"pereulok Vos`misotletiya Moskvy'";"002";"";"0203";"";"58485616";
"004200";"улица 8 Марта";"ул. 8 Марта";"ulicza Vos`mogo Marta";"001";"";"0201;0213";"77000000000039100";"58485617";
"004201";"улица 8 Марта";"ул. 8 Марта";"ulicza Vos`mogo Marta";"001";"";"0711";"77000000000103200";"58485619";
"004211";"улица 8 Марта";"ул. 8 Марта";"ulicza Vos`mogo Marta";"001";"";"0813";"77000000002103300";"58485620";
"004213";"улица 8 Марта";"ул. 8 Марта";"ulicza Vos`mogo Marta";"001";"";"0409";"77000000000763600";"58485621";
"004220";"1-я улица 8 Марта";"1-я ул. 8 Марта";"Pervaya ulicza Vos`mogo Marta";"001";"";"0201";"77000000000102900";"58485622";
"004230";"4-я улица 8 Марта";"4-я ул. 8 Марта";"Chetvyortaya ulicza Vos`mogo Marta";"001";"";"0201";"77000000000103000";"58485623";
"004250";"1-й Вражский переулок";"1-й Вражский пер.";"Pervy'j Vrazhskij pereulok";"002";"";"0109";"77000000000103500";"58485624";
"004260";"2-й Вражский переулок";"2-й Вражский пер.";"Vtoroj Vrazhskij pereulok";"002";"";"0109";"77000000000103600";"58485625";
"004270";"Врачебный проезд";"Врачебный пр.";"Vrachebny'j proezd";"003";"";"0903";"77000000000103700";"58485626";
"004280";"улица Врубеля";"ул. Врубеля";"ulicza Vrubelya";"001";"";"0214";"77000000000103800";"58485627";
"004290";"Всеволожский переулок";"Всеволожский пер.";"Vsevolozhskij pereulok";"002";"";"0109";"77000000000104000";"58485628";
"004300";"Всехсвятский проезд";"Всехсвятский пр.";"Vsexsvyatskij proezd";"003";"";"0109";"77000000000327600";"58485629";
"004310";"Вспольный переулок";"Вспольный пер.";"Vspol`ny'j pereulok";"002";"";"0106";"77000000000104100";"58485630";
"004320";"Большой Трёхсвятительский переулок";"Б. Трёхсвятительский пер.";"Bol`shoj Tryoxsvyatitel`skij pereulok";"002";"";"0102";"77000000000711500";"58485631";
"004322";"Малый Трёхсвятительский переулок";"М. Трёхсвятительский пер.";"Maly'j Tryoxsvyatitel`skij pereulok";"002";"";"0102";"77000000000713700";"58485632";
"004323";"улица Самеда Вургуна";"ул. Самеда Вургуна";"ulicza Sameda Vurguna";"001";"";"0201";"77000000000256200";"58485633";
"004325";"улица Вучетича";"ул. Вучетича";"ulicza Vucheticha";"001";"";"0215";"77000000000104500";"58485634";
"004330";"Выборгская улица";"Выборгская ул.";"Vy'borgskaya ulicza";"001";"";"0205";"77000000000104600";"58485635";
"004340";"Выползов переулок";"Выползов пер.";"Vy'polzov pereulok";"002";"";"0105";"77000000000104700";"58485637";
"004350";"Высокая улица";"Высокая ул.";"Vy'sokaya ulicza";"001";"";"0613";"77000000000104800";"58485638";
"004360";"Высоковольтный проезд";"Высоковольтный пр.";"Vy'sokovol`tny'j proezd";"003";"";"0311";"77000000000104900";"58485639";
"004370";"Высотный проезд";"Высотный пр.";"Vy'sotny'j proezd";"003";"";"0508";"77000000000105000";"58485640";
"004375";"Выставочный переулок";"Выставочный пер.";"Vy'stavochny'j pereulok";"002";"";"0106";"77000000000743800";"58485641";
"004410";"1-й Вышеславцев переулок";"1-й Вышеславцев пер.";"Pervy'j Vy'sheslavczev pereulok";"002";"";"0309";"77000000000355300";"58485642";
"004420";"2-й Вышеславцев переулок";"2-й Вышеславцев пер.";"Vtoroj Vy'sheslavczev pereulok";"002";"";"0309";"77000000000105100";"58485643";
